customer_id	customer_name	gender	age	price	quantity	purchase_date	email	category	age_bracket	category_code	sub_total	tax	final_total	year	month	month_name	day_of_week	quarter
631	jennifer	Male	53	165.74524	60	2023-03-04	no@email.com	Clothing	Middle	CL	9944.71	745.85	10690.56	2023	3	March	Saturday	1
632	christopher	Unknown	94	384.0	60	2014-08-21	rowlandmatthew@wilcox-baird.info	Clothing	Middle	CL	23040.0	1728.0	24768.0	2014	8	August	Thursday	3
633	NATHAN	Female	31	0.78	60	2020-12-26	no@email.com	Clothing	Middle	CL	46.8	3.51	50.309999999999995	2020	12	December	Saturday	4
634	gail	Male	55	165.74524	60	2020-12-26	no@email.com	Clothing	Middle	CL	9944.71	745.85	10690.56	2020	12	December	Saturday	4
635	anthony	Female	53	101.62	92	2020-12-26	no@email.com	Electronics	Middle	ET	9349.04	701.18	10050.220000000001	2020	12	December	Saturday	4
636	CHRISTINA	Female	66	146.92767	79	2007-05-24	no@email.com	Furniture	Middle	FR	11607.29	870.55	12477.84	2007	5	May	Thursday	2
637	Mrs. Stacy Fields	Unknown	53	162.54843	79	2022-09-15	christian12@pena-stanton.com	Electronics	Middle	ET	12841.33	963.1	13804.43	2022	9	September	Thursday	3
638	Jennifer Jefferson	Unknown	26	381.86	126	2025-06-18	brandi94@hotmail.com	Electronics	Middle	ET	48114.36	3608.58	51722.94	2025	6	June	Wednesday	2
639	Unknown	Unknown	26	479.73	4	2025-06-18	no@email.com	Furniture	Middle	FR	1918.92	143.92	2062.84	2025	6	June	Wednesday	2
640	Unknown	Female	72	458.4	127	2025-06-18	no@email.com	Furniture	Middle	FR	58216.8	4366.26	62583.060000000005	2025	6	June	Wednesday	2
641	alicia	Male	53	494.16	113	2025-06-18	xpetty@sanchez-knight.com	Furniture	Middle	FR	55840.08	4188.01	60028.090000000004	2025	6	June	Wednesday	2
642	JOHN	Unknown	32	198.03	113	2025-06-18	czuniga@sellers.info	Clothing	Middle	CL	22377.39	1678.3	24055.69	2025	6	June	Wednesday	2
643	Yolanda	Female	40	-20.67	158	2025-06-18	no@email.com	Clothing	Middle	CL	-3265.86	-244.94	-3510.8	2025	6	June	Wednesday	2
644	erik	Unknown	53	162.54843	158	2022-04-07	dblackburn@grimes.com	Electronics	Middle	ET	25682.65	1926.2	27608.850000000002	2022	4	April	Thursday	2
645	CLAIRE	Unknown	53	82.7	158	2022-04-07	no@email.com	Furniture	Middle	FR	13066.6	980.0	14046.6	2022	4	April	Thursday	2
646	tammy	Male	21	391.85	-5	2003-10-27	no@email.com	Clothing	Young	CL	-1959.25	-146.94	-2106.19	2003	10	October	Monday	4
647	Austin	Female	37	165.74524	124	2003-07-11	no@email.com	Clothing	Middle	CL	20552.41	1541.43	22093.84	2003	7	July	Friday	3
648	Cory	Female	53	34.58	164	2021-11-13	prosario@parker-lopez.info	Electronics	Middle	ET	5671.12	425.33	6096.45	2021	11	November	Saturday	4
649	Steven Herrera	Unknown	28	146.92767	164	2021-11-13	no@email.com	Furniture	Middle	FR	24096.14	1807.21	25903.35	2021	11	November	Saturday	4
650	daniel	Female	53	26.8	164	2021-11-13	no@email.com	Clothing	Middle	CL	4395.2	329.64	4724.84	2021	11	November	Saturday	4
651	NATHANIEL	Unknown	59	58.86	12	2022-09-13	ojohnson@hotmail.com	Electronics	Middle	ET	706.32	52.97	759.2900000000001	2022	9	September	Tuesday	3
652	DONALD	Male	53	165.74524	12	2022-12-04	melissa67@bishop.net	Clothing	Middle	CL	1988.94	149.17	2138.11	2022	12	December	Sunday	4
653	Ryan	Male	27	165.74524	12	2022-12-04	francorandall@houston.com	Clothing	Middle	CL	1988.94	149.17	2138.11	2022	12	December	Sunday	4
654	Larry	Unknown	46	131.16	12	2022-12-04	kathylopez@yahoo.com	Electronics	Middle	ET	1573.92	118.04	1691.96	2022	12	December	Sunday	4
655	Patricia Thomas	Female	46	165.74524	155	2020-06-04	kevinstevens@yahoo.com	Clothing	Middle	CL	25690.51	1926.79	27617.3	2020	6	June	Thursday	2
656	eric	Unknown	46	146.92767	155	2020-06-04	no@email.com	Furniture	Middle	FR	22773.79	1708.03	24481.82	2020	6	June	Thursday	2
657	Kelsey	Unknown	58	185.33	189	2020-06-04	no@email.com	Clothing	Middle	CL	35027.37	2627.05	37654.420000000006	2020	6	June	Thursday	2
658	kathleen	Unknown	67	146.92767	161	2020-06-04	no@email.com	Furniture	Middle	FR	23655.36	1774.15	25429.510000000002	2020	6	June	Thursday	2
659	Unknown	Unknown	80	58.13	139	2020-06-04	no@email.com	Electronics	Middle	ET	8080.07	606.01	8686.08	2020	6	June	Thursday	2
660	CARLA	Unknown	73	-31.28	139	2020-06-04	no@email.com	Clothing	Middle	CL	-4347.92	-326.09	-4674.01	2020	6	June	Thursday	2
661	Unknown	Male	53	78.3	61	2024-08-25	weavernicole@hotmail.com	Clothing	Middle	CL	4776.3	358.22	5134.52	2024	8	August	Sunday	3
662	kelly	Male	24	122.51	91	2024-08-25	todd33@powell-evans.com	Clothing	Young	CL	11148.41	836.13	11984.539999999999	2024	8	August	Sunday	3
663	cynthia	Unknown	61	162.54843	98	2024-08-25	no@email.com	Electronics	Middle	ET	15929.75	1194.73	17124.48	2024	8	August	Sunday	3
664	Melissa	Female	36	252.58	98	2024-08-25	tiffany31@kemp.biz	Clothing	Middle	CL	24752.84	1856.46	26609.3	2024	8	August	Sunday	3
665	Michael Robertson	Male	54	55.82	40	2024-08-25	no@email.com	Clothing	Middle	CL	2232.8	167.46	2400.26	2024	8	August	Sunday	3
666	jack	Female	53	165.74524	140	2024-08-25	thompsonelaine@gmail.com	Clothing	Middle	CL	23204.33	1740.32	24944.65	2024	8	August	Sunday	3
667	Jacob Walters	Unknown	20	-31.25	70	2024-08-25	no@email.com	Clothing	Young	CL	-2187.5	-164.06	-2351.56	2024	8	August	Sunday	3
668	Kaitlin	Unknown	53	165.74524	97	2024-08-25	no@email.com	Clothing	Middle	CL	16077.29	1205.8	17283.09	2024	8	August	Sunday	3
669	Dylan Castro	Female	48	306.96	50	2024-08-25	no@email.com	Furniture	Middle	FR	15348.0	1151.1	16499.1	2024	8	August	Sunday	3
670	DONNA	Unknown	53	129.08	145	2008-01-15	jeremiahherring@hotmail.com	Clothing	Middle	CL	18716.6	1403.74	20120.34	2008	1	January	Tuesday	1
671	Rebecca	Female	14	165.74524	145	2008-01-15	no@email.com	Clothing	Young	CL	24033.06	1802.48	25835.54	2008	1	January	Tuesday	1
672	christopher	Unknown	87	24.36	112	2020-12-19	nicholasrichmond@yahoo.com	Furniture	Middle	FR	2728.32	204.62	2932.94	2020	12	December	Saturday	4
673	ELIZABETH	Unknown	53	165.74524	181	2020-12-19	jennifer98@hotmail.com	Clothing	Middle	CL	29999.89	2249.99	32249.879999999997	2020	12	December	Saturday	4
674	Unknown	Male	53	162.54843	192	2013-09-10	no@email.com	Electronics	Middle	ET	31209.3	2340.7	33550.0	2013	9	September	Tuesday	3
675	Ariana Porter	Female	43	187.09	192	2013-09-10	stacey06@yahoo.com	Furniture	Middle	FR	35921.28	2694.1	38615.38	2013	9	September	Tuesday	3
676	gregory	Unknown	53	4.34	44	2013-09-10	no@email.com	Furniture	Middle	FR	190.96	14.32	205.28	2013	9	September	Tuesday	3
677	Amanda Mccullough	Unknown	53	80.19	178	2001-11-30	no@email.com	Clothing	Middle	CL	14273.82	1070.54	15344.36	2001	11	November	Friday	4
678	justin	Female	46	35.95	162	2011-03-23	gentrymichael@owens.biz	Electronics	Middle	ET	5823.9	436.79	6260.69	2011	3	March	Wednesday	1
679	Tracey	Unknown	53	150.81	26	2011-03-23	no@email.com	Furniture	Middle	FR	3921.06	294.08	4215.14	2011	3	March	Wednesday	1
680	Noah Mitchell	Female	53	162.54843	66	2011-03-23	joseph09@miller.com	Electronics	Middle	ET	10728.2	804.62	11532.820000000002	2011	3	March	Wednesday	1
681	Scott	Female	43	179.59	66	2011-03-23	no@email.com	Electronics	Middle	ET	11852.94	888.97	12741.91	2011	3	March	Wednesday	1
682	Unknown	Unknown	53	165.74524	56	2011-03-23	no@email.com	Clothing	Middle	CL	9281.73	696.13	9977.859999999999	2011	3	March	Wednesday	1
683	Michael Solomon	Unknown	53	165.74524	122	2012-06-28	no@email.com	Clothing	Middle	CL	20220.92	1516.57	21737.489999999998	2012	6	June	Thursday	2
684	Victoria Carr	Female	47	478.25	122	2022-03-11	no@email.com	Clothing	Middle	CL	58346.5	4375.99	62722.49	2022	3	March	Friday	1
685	KAREN	Unknown	53	464.3	36	2015-04-09	no@email.com	Clothing	Middle	CL	16714.8	1253.61	17968.41	2015	4	April	Thursday	2
686	NANCY	Female	53	295.01	36	2015-04-09	hannah78@yahoo.com	Electronics	Middle	ET	10620.36	796.53	11416.890000000001	2015	4	April	Thursday	2
687	Unknown	Male	74	146.92767	36	2019-09-18	no@email.com	Furniture	Middle	FR	5289.4	396.7	5686.099999999999	2019	9	September	Wednesday	3
688	Unknown	Unknown	80	115.45	36	2010-01-24	no@email.com	Electronics	Middle	ET	4156.2	311.71	4467.91	2010	1	January	Sunday	1
689	Kenneth	Female	53	123.92	36	2010-01-24	no@email.com	Furniture	Middle	FR	4461.12	334.58	4795.7	2010	1	January	Sunday	1
690	Sandra Sims	Unknown	53	163.1	104	2010-01-24	no@email.com	Electronics	Middle	ET	16962.4	1272.18	18234.58	2010	1	January	Sunday	1
691	edward	Male	36	162.54843	45	2020-08-21	no@email.com	Electronics	Middle	ET	7314.68	548.6	7863.280000000001	2020	8	August	Friday	3
692	Brooke Fields	Unknown	53	162.54843	45	2008-09-28	no@email.com	Electronics	Middle	ET	7314.68	548.6	7863.280000000001	2008	9	September	Sunday	3
693	ANTHONY	Unknown	79	75.47	45	2008-09-28	no@email.com	Electronics	Middle	ET	3396.15	254.71	3650.86	2008	9	September	Sunday	3
694	stephanie	Female	64	146.92767	169	2008-09-28	no@email.com	Furniture	Middle	FR	24830.78	1862.31	26693.09	2008	9	September	Sunday	3
695	kevin	Unknown	62	-20.18	123	2023-08-28	no@email.com	Clothing	Middle	CL	-2482.14	-186.16	-2668.2999999999997	2023	8	August	Monday	3
696	william	Male	53	-13.94	13	2008-03-13	no@email.com	Furniture	Middle	FR	-181.22	-13.59	-194.81	2008	3	March	Thursday	1
697	Mark	Male	26	375.69	13	2022-09-13	mosesvanessa@hotmail.com	Clothing	Middle	CL	4883.97	366.3	5250.27	2022	9	September	Tuesday	3
698	Mark Brooks MD	Unknown	64	162.54843	158	2022-09-13	no@email.com	Electronics	Middle	ET	25682.65	1926.2	27608.850000000002	2022	9	September	Tuesday	3
699	Nicole Murray	Unknown	48	165.74524	158	2022-05-28	rtodd@yahoo.com	Clothing	Middle	CL	26187.75	1964.08	28151.83	2022	5	May	Saturday	2
700	JASON	Female	69	6.7	93	2006-08-07	no@email.com	Clothing	Middle	CL	623.1	46.73	669.83	2006	8	August	Monday	3
701	William Jones	Unknown	53	165.74524	24	2006-08-07	no@email.com	Clothing	Middle	CL	3977.89	298.34	4276.23	2006	8	August	Monday	3
702	BRENDA	Female	97	26.05	109	2006-08-07	grahamjeffrey@rose.org	Clothing	Middle	CL	2839.45	212.96	3052.41	2006	8	August	Monday	3
703	Unknown	Unknown	50	-43.85	24	2006-08-07	no@email.com	Clothing	Middle	CL	-1052.4	-78.93	-1131.3300000000002	2006	8	August	Monday	3
704	Arthur Macias	Female	53	160.36	24	2006-08-07	no@email.com	Electronics	Middle	ET	3848.64	288.65	4137.29	2006	8	August	Monday	3
705	Maurice	Male	53	165.74524	16	2006-08-07	no@email.com	Clothing	Middle	CL	2651.92	198.89	2850.81	2006	8	August	Monday	3
706	JOSEPH	Female	53	162.54843	123	2006-08-07	lucasalexis@gonzalez.com	Electronics	Middle	ET	19993.46	1499.51	21492.969999999998	2006	8	August	Monday	3
707	MICHELLE	Unknown	74	162.54843	130	2006-08-07	scottcooper@cole.com	Electronics	Middle	ET	21131.3	1584.85	22716.149999999998	2006	8	August	Monday	3
708	Brenda	Unknown	53	30.99	186	2019-05-12	stephaniekelly@obrien.info	Furniture	Middle	FR	5764.14	432.31	6196.450000000001	2019	5	May	Sunday	2
709	Unknown	Female	24	101.54	96	2025-04-07	no@email.com	Electronics	Young	ET	9747.84	731.09	10478.93	2025	4	April	Monday	2
710	Jennifer Sanchez	Female	48	100.94	199	2025-04-07	no@email.com	Electronics	Middle	ET	20087.06	1506.53	21593.59	2025	4	April	Monday	2
711	luis	Female	53	79.59	120	2004-05-10	no@email.com	Clothing	Middle	CL	9550.8	716.31	10267.109999999999	2004	5	May	Monday	2
712	michael	Female	60	81.94	120	2004-05-10	no@email.com	Furniture	Middle	FR	9832.8	737.46	10570.259999999998	2004	5	May	Monday	2
713	evan	Male	21	162.54843	85	2023-11-12	no@email.com	Electronics	Young	ET	13816.62	1036.25	14852.87	2023	11	November	Sunday	4
714	Paul	Female	77	48.24	6	2023-11-12	dturner@hotmail.com	Furniture	Middle	FR	289.44	21.71	311.15	2023	11	November	Sunday	4
715	James Jones	Female	79	140.27	6	2023-11-12	no@email.com	Clothing	Middle	CL	841.62	63.12	904.74	2023	11	November	Sunday	4
716	Derek	Unknown	53	80.51	6	2023-11-12	no@email.com	Furniture	Middle	FR	483.06	36.23	519.29	2023	11	November	Sunday	4
717	dustin	Male	22	-38.21	61	2023-08-06	no@email.com	Clothing	Young	CL	-2330.81	-174.81	-2505.62	2023	8	August	Sunday	3
718	Unknown	Female	73	165.74524	61	2023-08-06	tyler10@orozco-taylor.com	Clothing	Middle	CL	10110.46	758.28	10868.74	2023	8	August	Sunday	3
719	Unknown	Unknown	53	227.99	68	2015-12-29	no@email.com	Clothing	Middle	CL	15503.32	1162.75	16666.07	2015	12	December	Tuesday	4
720	Monica	Unknown	41	165.74524	77	2015-12-29	no@email.com	Clothing	Middle	CL	12762.38	957.18	13719.56	2015	12	December	Tuesday	4
721	Deanna	Female	53	162.54843	124	2015-12-29	victoriataylor@jones.org	Electronics	Middle	ET	20156.01	1511.7	21667.71	2015	12	December	Tuesday	4
722	Derek	Unknown	33	275.4	3	2015-12-29	joel22@hernandez-black.biz	Furniture	Middle	FR	826.2	61.96	888.1600000000001	2015	12	December	Tuesday	4
723	kyle	Female	53	45.12	60	2015-12-29	carol25@hotmail.com	Electronics	Middle	ET	2707.2	203.04	2910.24	2015	12	December	Tuesday	4
724	Matthew Brown	Female	53	130.25	151	2021-06-21	no@email.com	Clothing	Middle	CL	19667.75	1475.08	21142.83	2021	6	June	Monday	2
725	Kenneth Dawson	Female	76	146.92767	98	2021-11-28	no@email.com	Furniture	Middle	FR	14398.91	1079.92	15478.83	2021	11	November	Sunday	4
726	christina	Male	53	146.92767	194	2021-11-28	eatonbrian@moss.com	Furniture	Middle	FR	28503.97	2137.8	30641.77	2021	11	November	Sunday	4
727	Megan Fletcher	Unknown	80	57.92	105	2007-01-17	no@email.com	Electronics	Middle	ET	6081.6	456.12	6537.72	2007	1	January	Wednesday	1
728	Christian Keller	Male	32	27.38	105	2001-06-07	no@email.com	Furniture	Middle	FR	2874.9	215.62	3090.52	2001	6	June	Thursday	2
729	JOSEPH	Unknown	74	107.37	49	2001-06-07	no@email.com	Furniture	Middle	FR	5261.13	394.58	5655.71	2001	6	June	Thursday	2
730	Emily	Female	32	35.78	90	2001-06-07	no@email.com	Electronics	Middle	ET	3220.2	241.52	3461.72	2001	6	June	Thursday	2
731	Margaret King	Unknown	64	140.36	10	2023-11-12	karl85@hotmail.com	Clothing	Middle	CL	1403.6	105.27	1508.87	2023	11	November	Sunday	4
732	Yvonne Malone	Female	99	-3.39	10	2024-05-03	no@email.com	Clothing	Middle	CL	-33.9	-2.54	-36.44	2024	5	May	Friday	2
733	Unknown	Female	53	417.61	82	2024-05-03	no@email.com	Furniture	Middle	FR	34244.02	2568.3	36812.32	2024	5	May	Friday	2
734	Amber	Unknown	27	360.66	6	2024-05-03	no@email.com	Furniture	Middle	FR	2163.96	162.3	2326.26	2024	5	May	Friday	2
735	Unknown	Unknown	81	10.03	85	2024-05-03	no@email.com	Furniture	Middle	FR	852.55	63.94	916.49	2024	5	May	Friday	2
736	Unknown	Unknown	57	446.37	157	2024-05-03	no@email.com	Clothing	Middle	CL	70080.09	5256.01	75336.09999999999	2024	5	May	Friday	2
737	Mrs. Sierra Mckinney	Female	53	54.03	157	2024-05-03	no@email.com	Electronics	Middle	ET	8482.71	636.2	9118.91	2024	5	May	Friday	2
738	Daniel	Unknown	94	194.77	157	2024-05-03	johnsonrobert@yahoo.com	Clothing	Middle	CL	30578.89	2293.42	32872.31	2024	5	May	Friday	2
739	Unknown	Female	53	18.82	40	2024-05-03	no@email.com	Electronics	Middle	ET	752.8	56.46	809.26	2024	5	May	Friday	2
740	ANNE	Unknown	53	-20.31	200	2024-05-03	atkinsonvalerie@yahoo.com	Clothing	Middle	CL	-4062.0	-304.65	-4366.65	2024	5	May	Friday	2
741	robert	Female	53	-9.53	33	2017-07-28	no@email.com	Clothing	Middle	CL	-314.49	-23.59	-338.08	2017	7	July	Friday	3
742	Unknown	Male	53	92.95	10	2017-07-28	james89@higgins-wilson.com	Clothing	Middle	CL	929.5	69.71	999.21	2017	7	July	Friday	3
743	DAVID	Unknown	53	165.74524	10	2020-09-27	no@email.com	Clothing	Middle	CL	1657.45	124.31	1781.76	2020	9	September	Sunday	3
744	Lindsey Jackson	Unknown	80	481.48	85	2020-09-27	no@email.com	Clothing	Middle	CL	40925.8	3069.44	43995.240000000005	2020	9	September	Sunday	3
745	Shari Tucker	Unknown	53	481.4	63	2020-09-27	no@email.com	Electronics	Middle	ET	30328.2	2274.61	32602.81	2020	9	September	Sunday	3
746	Unknown	Unknown	64	-6.75	140	2014-05-04	no@email.com	Electronics	Middle	ET	-945.0	-70.88	-1015.88	2014	5	May	Sunday	2
747	Unknown	Unknown	22	112.21	5	2014-05-04	no@email.com	Clothing	Young	CL	561.05	42.08	603.13	2014	5	May	Sunday	2
748	JACOB	Female	64	171.71	5	2014-05-04	no@email.com	Electronics	Middle	ET	858.55	64.39	922.9399999999999	2014	5	May	Sunday	2
749	John	Female	35	101.08	46	2020-10-08	no@email.com	Clothing	Middle	CL	4649.68	348.73	4998.41	2020	10	October	Thursday	4
750	charles	Unknown	28	162.54843	46	2020-10-08	no@email.com	Electronics	Middle	ET	7477.23	560.79	8038.0199999999995	2020	10	October	Thursday	4
751	Michael Nguyen	Male	56	206.4	126	2020-10-08	matthew98@parks.net	Electronics	Middle	ET	26006.4	1950.48	27956.88	2020	10	October	Thursday	4
752	Unknown	Unknown	68	72.05	81	2020-10-08	qfigueroa@fisher-santos.com	Electronics	Middle	ET	5836.05	437.7	6273.75	2020	10	October	Thursday	4
753	Unknown	Male	39	165.74524	15	2020-10-08	no@email.com	Clothing	Middle	CL	2486.18	186.46	2672.64	2020	10	October	Thursday	4
754	Tara Montgomery	Male	53	165.74524	15	2022-10-17	paulspears@yahoo.com	Clothing	Middle	CL	2486.18	186.46	2672.64	2022	10	October	Monday	4
755	DUSTIN	Unknown	53	229.8	15	2010-11-26	no@email.com	Electronics	Middle	ET	3447.0	258.52	3705.52	2010	11	November	Friday	4
756	Unknown	Unknown	71	162.54843	15	2010-11-26	no@email.com	Electronics	Middle	ET	2438.23	182.87	2621.1	2010	11	November	Friday	4
757	Jonathan Walker	Unknown	23	165.74524	-3	2010-11-26	no@email.com	Clothing	Young	CL	-497.24	-37.29	-534.53	2010	11	November	Friday	4
758	Unknown	Unknown	64	165.74524	43	2010-11-26	jenna39@hardy-mathis.biz	Clothing	Middle	CL	7127.05	534.53	7661.58	2010	11	November	Friday	4
759	JACOB	Male	53	53.33	43	2010-11-26	whiteaaron@yahoo.com	Clothing	Middle	CL	2293.19	171.99	2465.1800000000003	2010	11	November	Friday	4
760	jessica	Male	35	310.87	43	2006-01-16	jaimebarnes@yahoo.com	Electronics	Middle	ET	13367.41	1002.56	14369.97	2006	1	January	Monday	1
761	ricky	Female	38	162.54843	62	2006-01-16	brittanyclark@johnson.com	Electronics	Middle	ET	10078.0	755.85	10833.85	2006	1	January	Monday	1
762	KELLY	Unknown	35	165.74524	13	2006-01-16	daniel38@garcia.com	Clothing	Middle	CL	2154.69	161.6	2316.29	2006	1	January	Monday	1
763	John	Unknown	30	146.92767	151	2006-01-16	melendezjames@hotmail.com	Furniture	Middle	FR	22186.08	1663.96	23850.04	2006	1	January	Monday	1
764	David	Unknown	53	201.44	93	2006-01-16	no@email.com	Electronics	Middle	ET	18733.92	1405.04	20138.96	2006	1	January	Monday	1
765	jose	Female	53	162.54843	133	2006-01-16	no@email.com	Electronics	Middle	ET	21618.94	1621.42	23240.36	2006	1	January	Monday	1
766	Lorraine	Female	67	486.73	133	2025-02-16	no@email.com	Furniture	Middle	FR	64735.09	4855.13	69590.22	2025	2	February	Sunday	1
767	Unknown	Female	76	127.74	196	2025-02-16	nbradley@yahoo.com	Furniture	Middle	FR	25037.04	1877.78	26914.82	2025	2	February	Sunday	1
768	Unknown	Unknown	19	146.92767	46	2008-07-20	no@email.com	Furniture	Young	FR	6758.67	506.9	7265.57	2008	7	July	Sunday	3
769	shelly	Female	24	-8.27	196	2019-09-14	no@email.com	Clothing	Young	CL	-1620.92	-121.57	-1742.49	2019	9	September	Saturday	3
770	Unknown	Unknown	32	87.01	106	2019-09-14	no@email.com	Clothing	Middle	CL	9223.06	691.73	9914.789999999999	2019	9	September	Saturday	3
771	Kevin	Unknown	73	424.35	12	2022-04-12	no@email.com	Electronics	Middle	ET	5092.2	381.92	5474.12	2022	4	April	Tuesday	2
772	RYAN	Female	97	63.97	46	2021-01-31	millerstephen@martinez-lee.net	Electronics	Middle	ET	2942.62	220.7	3163.3199999999997	2021	1	January	Sunday	1
773	bryce	Female	22	405.41	35	2021-01-31	no@email.com	Furniture	Young	FR	14189.35	1064.2	15253.550000000001	2021	1	January	Sunday	1
774	DEVIN	Male	95	162.54843	185	2015-02-11	xgarcia@rosales-clark.com	Electronics	Middle	ET	30071.46	2255.36	32326.82	2015	2	February	Wednesday	1
775	amanda	Female	53	71.1	54	2015-02-11	no@email.com	Electronics	Middle	ET	3839.4	287.96	4127.36	2015	2	February	Wednesday	1
776	Unknown	Male	16	180.41	87	2025-04-26	carrollgina@gmail.com	Electronics	Young	ET	15695.67	1177.18	16872.85	2025	4	April	Saturday	2
777	Kelly Green	Female	53	165.74524	44	2025-04-26	no@email.com	Clothing	Middle	CL	7292.79	546.96	7839.75	2025	4	April	Saturday	2
778	Unknown	Female	74	215.82	44	2002-05-05	atapia@burns.biz	Electronics	Middle	ET	9496.08	712.21	10208.29	2002	5	May	Sunday	2
779	Melissa	Unknown	66	82.87	157	2019-11-10	john16@yahoo.com	Electronics	Middle	ET	13010.59	975.79	13986.380000000001	2019	11	November	Sunday	4
780	Deborah	Unknown	53	2.29	2	2019-11-10	no@email.com	Furniture	Middle	FR	4.58	0.34	4.92	2019	11	November	Sunday	4
781	BILLY	Male	43	195.47	40	2019-11-10	no@email.com	Clothing	Middle	CL	7818.8	586.41	8405.210000000001	2019	11	November	Sunday	4
782	LINDSAY	Female	37	455.38	52	2021-01-26	no@email.com	Clothing	Middle	CL	23679.76	1775.98	25455.739999999998	2021	1	January	Tuesday	1
783	Unknown	Unknown	44	125.38	69	2021-01-26	no@email.com	Furniture	Middle	FR	8651.22	648.84	9300.06	2021	1	January	Tuesday	1
784	THOMAS	Male	29	-36.27	69	2021-01-26	andrea35@hotmail.com	Clothing	Middle	CL	-2502.63	-187.7	-2690.33	2021	1	January	Tuesday	1
785	ZACHARY	Unknown	77	133.96	146	2021-01-26	veronica44@thomas.biz	Furniture	Middle	FR	19558.16	1466.86	21025.02	2021	1	January	Tuesday	1
786	Unknown	Female	29	30.93	32	2021-01-26	no@email.com	Electronics	Middle	ET	989.76	74.23	1063.99	2021	1	January	Tuesday	1
787	Victoria	Unknown	50	148.79	-8	2021-01-26	no@email.com	Furniture	Middle	FR	-1190.32	-89.27	-1279.59	2021	1	January	Tuesday	1
788	steven	Unknown	41	88.3	167	2024-03-06	no@email.com	Clothing	Middle	CL	14746.1	1105.96	15852.060000000001	2024	3	March	Wednesday	1
