customer-id,customer name,gender,age,price,quantity,purchase-date,email,category
1956,julie,MALE,,,87.0,,,electronics
1957,,Female,74.0,264.38,24.0,2014-08-24,zpadilla@johnston.org,eLeCtrOnIcs
1958,MICHELLE,Female,,-11.09,3.0,invalid_date,nancychristian@moran.com,furnITure
1959,Amanda Kelley,,59.0,337.26,27.0,2021-13-40,,Electronics
1960,anthony,unknown,65.0,438.73,,2021-05-16,,Cloth ing
1961,Jessica,MALE,46.0,,144.0,invalid_date,,eLeCtrOnIcs
1962,Jeffery,unknown,,,51.0,2000-08-24,,clothing
1963,James,Male,,,59.0,invalid_date,steven43@gmail.com,electronics
1964,Kenneth,MALE,82.0,438.07,165.0,invalid_date,,Electronics
1965,TERRI,unknown,56.0,,11.0,2004-07-26,,ClOThIng
1966,Jessica Miller,,,194.43,186.0,2021-13-40,,electronics
1967,Casey Hunter,,93.0,293.53,75.0,2021-02-06,gtaylor@hotmail.com,Electronics
1968,phillip,female,30.0,,107.0,2020-05-14,moorestacey@gmail.com,electronics
1969,LAURA,unknown,,159.7,197.0,,stephen39@wright.org,clothing
1970,Jared Dickerson,female,77.0,79.33,,,robertkidd@gordon.org,clothing
1971,michael,,52.0,99.42,182.0,2010-05-24,anaweaver@johnson.net,furnITure
1972,joel,,,125.7,83.0,2022-04-26,barbara45@wallace.org,electronics
1973,JOHNNY,,43.0,,178.0,invalid_date,,clothing
1974,John,unknown,30.0,63.93,121.0,invalid_date,iwu@ferrell-foster.com,Cloth ing
1975,Melinda,Male,48.0,128.43,,2025-01-10,tina25@white.com,ClOThIng
1976,Laura Andrews,Male,32.0,159.15,130.0,2006-09-02,,furnITure
1977,patricia,,66.0,,9.0,invalid_date,,electronics
1978,,female,92.0,16.68,176.0,,troymartinez@gmail.com,ClOThIng
1979,Scott,,51.0,,167.0,2023-04-01,,Electronics
1980,mark,Female,45.0,222.17,152.0,2021-13-40,,Electronics
1981,KENDRA,unknown,45.0,451.91,192.0,2021-13-40,,CLOTHING
1982,Mackenzie Sanders,Male,38.0,32.92,,,,Electronics
1983,Lisa,MALE,55.0,463.51,,invalid_date,,clothing
1984,Aaron Saunders,female,,,185.0,2013-10-29,april00@davis-jordan.com,electronics
1985,eric,Female,58.0,,26.0,invalid_date,,furnITure
1986,Gary Johnson,,76.0,,47.0,2010-01-25,,CLOTHING
1987,HAROLD,female,,146.48,75.0,2013-06-24,,ClOThIng
1988,austin,,65.0,4.12,,2011-01-28,,furnITure
1989,,female,,234.84,,,,ClOThIng
1990,Dylan,,40.0,,,2024-06-29,,furnITure
1991,STEPHEN,female,,1.36,70.0,2021-13-40,,clothing
1992,audrey,MALE,,255.97,-5.0,2004-09-09,,furnITure
1993,Anna Ellis,MALE,37.0,,,2021-13-40,,CLOTHING
1994,,MALE,,,,2025-04-12,,ClOThIng
1995,Alan,female,65.0,396.29,42.0,invalid_date,,Cloth ing
1996,carol,,58.0,,,2022-08-11,,Cloth ing
1997,Robert Hansen,female,76.0,136.43,52.0,2024-03-27,,electronics
1998,kristin,,,,139.0,2025-06-23,,Electronics
1999,Brian Bailey,MALE,68.0,13.7,,invalid_date,,Electronics
2000,Kevin Crane,unknown,49.0,118.42,,invalid_date,,eLeCtrOnIcs
